modelo,repeticao,pergunta,edital,tema,item_esperado,configuracao,status,valores_esperados,erro_conferencia,correta,referenciada,correta_com_referencia,item_recuperado,citou_item,tokens_entrada,latencia_ms,resposta
Claude Sonnet 5,1,q03-agr,Agricultura Familiar para ICTs 2026,valores,8,RAG vetorial,answered,false,,false,false,false,true,true,4342,12289,"**Contrapartida exigida (conforme item 8 – Contrapartida Financeira):** - **Instituições Estaduais e do Distrito Federal** localizadas nas áreas prioritárias da PNDR, SUDENE, SUDAM e SUDECO: **0,1% a 10%** [c_9eccdb]. - **Demais Estados**: **2% a 20%** [c_9eccdb]. - **Propostas apresentadas por ICT federal ou instituição privada sem fins lucrativos, na qualidade de convenente**: **isentas de contrapartida** [c_9eccdb]. **Formas de integralização:** Para fins de atendimento aos itens 8.2 e 8.3, ""serão aceitas, dentre outras, despesas com Pessoal e Encargos Sociais (Vencimentos e Vantagens Fixas, Obrigações Patronais e Pagamento de Pessoal), desde que destinadas aos pesquisadores alocados em atividades do projeto"" [c_9eccdb]. **O que não consta nos trechos selecionados:** o texto completo do item 8.1 e 8.2 (que definiria a regra geral de contrapartida aplicável a outros tipos de proponentes, como instituições privadas com fins lucrativos ou ICTs estaduais fora das hipóteses acima) não está entre os trechos fornecidos. Também não há menção a outras formas de integralização além de Pessoal e Encargos Sociais (ex.: bens, serviços, infraestrutura). Caso precise dessa informação, recomend"
Claude Sonnet 5,1,q03-agr,Agricultura Familiar para ICTs 2026,valores,8,Configuração híbrida,answered,true,,true,true,true,true,true,16652,22152,"A exigência de contrapartida financeira depende do tipo de instituição convenente, conforme os percentuais estabelecidos pela LDO 2026 [c_f0a1cf]. **Quando é exigida:** propostas apresentadas por convenente estadual, municipal ou do Distrito Federal devem prever contrapartida financeira, a ser apresentada pela convenente ou pela executora [c_f0a1cf]. **Quando é isenta:** propostas apresentadas por ICT federal ou instituição privada sem fins lucrativos, na qualidade de convenente, são isentas de contrapartida [c_f0a1cf]. **Percentuais exigidos**, estabelecidos pela Lei nº 15.321/2025 (LDO 2026) [c_f0a1cf]: *Instituições Municipais* [c_f0a1cf]: - Municípios com até 50.000 habitantes: 0,1% a 4%; - Municípios acima de 50.000 habitantes em áreas prioritárias da PNDR, SUDENE, SUDAM ou SUDECO: 0,2% a 8%; - Municípios com até 200.000 habitantes em áreas vulneráveis a eventos extremos (secas, deslizamentos, inundações), conforme lista do MCTI: 0,1% a 5%; - Municípios com até 200.000 habitantes em região costeira/estuário com risco por elevação do nível do mar ou eventos meteorológicos extremos, conforme lista do Ministério do Meio Ambiente: 0,1% a 5%; - Demais Municípios: 1% a 20%. *Institu"
Claude Sonnet 5,1,q03-agr,Agricultura Familiar para ICTs 2026,valores,8,Configuração com busca adicional,answered,true,,true,true,true,true,true,32727,33945,"# Contrapartida financeira A exigência de contrapartida depende da natureza da instituição convenente: **Instituições isentas de contrapartida:** - ICT federal ou instituição privada sem fins lucrativos, na qualidade de convenente [c_f0a1cf] (item 8.5). **Instituições obrigadas a apresentar contrapartida** (convenente estadual, municipal ou do Distrito Federal) [c_f0a1cf] [c_7de105]: *Instituições Municipais [c_f0a1cf]:* - Municípios com até 50.000 habitantes: 0,1% a 4% [c_f0a1cf] - Municípios acima de 50.000 habitantes em áreas prioritárias da PNDR/SUDENE/SUDAM/SUDECO: 0,2% a 8% [c_f0a1cf] - Municípios com até 200.000 habitantes em áreas vulneráveis a eventos extremos (lista MCTI): 0,1% a 5% [c_f0a1cf] - Municípios com até 200.000 habitantes em região costeira/estuário com risco de eventos extremos (lista MMA): 0,1% a 5% [c_f0a1cf] - Demais Municípios: 1% a 20% [c_f0a1cf] *Instituições Estaduais e do Distrito Federal [c_f0a1cf]:* - Localizados nas áreas prioritárias da PNDR/SUDENE/SUDAM/SUDECO: 0,1% a 10% [c_f0a1cf] - Demais Estados: 2% a 20% [c_f0a1cf] **Consequência do não atendimento:** a ausência de contrapartida financeira nos percentuais exigidos leva à eliminação da propost"
Claude Sonnet 5,1,q04-reg,Subvenção Regional,prazos,15,Doc. inteiro,answered,true,,true,false,false,true,true,22101,5629,"A data limite para envio eletrônico da proposta foi alterada pela Rerratificação, que prevalece sobre o texto original: - **Vigente (Rerratificação):** 09/04/2026, até às 18h00 (horário de Brasília) [sec-d1-15] - **Original (edital):** 07/04/2026, até às 18h00 (horário de Brasília) [sec-d2-15]"
Claude Sonnet 5,1,q04-reg,Subvenção Regional,prazos,15,RAG vetorial,answered,true,,true,false,false,true,true,7824,3873,"A data limite para envio eletrônico da proposta foi alterada pela retificação. **Data vigente (conforme Aviso de Rerratificação, que prevalece sobre o texto original):** 09/04/2026, até às 18h00 (horário de Brasília) [c_99e095]. **Data original (edital original, substituída pela retificação acima):** 07/04/2026, até às 18h00 (horário de Brasília) [c_7cd8e2]."
Claude Sonnet 5,1,q04-reg,Subvenção Regional,prazos,15,Configuração híbrida,answered,true,,true,true,true,true,true,18657,9745,"A data e hora limite para envio eletrônico da proposta foi alterada por retificação, pois o item 15 do edital original foi substituído pelo item 15 do Aviso de Rerratificação, que tem retificação prevalecente sobre o texto original [c_a7b857]: - **Redação original**: 07/04/2026, até às 18h00 (horário de Brasília) [c_7cd8e2] [c_8f3a19]. - **Redação vigente (após Aviso de Rerratificação)**: 09/04/2026, até às 18h00 (horário de Brasília) [c_a7b857]. Prevalece a data de **09/04/2026, até às 18h00 (horário de Brasília)**, conforme a 1ª rerratificação [c_a7b857]."
Claude Sonnet 5,1,q04-reg,Subvenção Regional,prazos,15,Configuração com busca adicional,answered,true,,true,true,true,true,true,9799,3349,"A data limite para envio eletrônico da proposta é **09/04/2026, até às 18h00 (horário de Brasília)** [c_a7b857]. Esse prazo consta no Aviso de Rerratificação e **prevalece** sobre a data original de 07/04/2026, até às 18h00 (horário de Brasília), prevista no item 15 do Edital MIB R2 [c_7cd8e2] [c_8f3a19]."
Claude Sonnet 5,1,q04-tec,MIB R2 — Tecnologias Digitais,prazos,6.3,Doc. inteiro,answered,true,,true,true,true,true,true,25806,3229,"As propostas poderão ser encaminhadas até a data limite de **30/09/2026, às 17h00 (horário de Brasília)** [sec-d1-6.3]. Observação: esse prazo poderá ser prorrogado pela Finep [sec-d1-6.4]."
Claude Sonnet 5,1,q04-tec,MIB R2 — Tecnologias Digitais,prazos,6.3,RAG vetorial,answered,true,,true,true,true,true,true,9334,3513,"As propostas poderão ser encaminhadas até a data limite de **30/09/2026, às 17h00 (horário de Brasília)** [c_4e273c], item 6.3. Esse prazo poderá ser prorrogado pela Finep [c_4e273c] (item 6.4), ou ainda ser interrompido antecipadamente caso, nos termos do item 6.5, sejam aprovados projetos que consumam a totalidade dos recursos previstos na Chamada Pública [c_4e273c]."
Claude Sonnet 5,1,q04-tec,MIB R2 — Tecnologias Digitais,prazos,6.3,Configuração híbrida,answered,true,,true,true,true,true,true,11068,3783,"As propostas poderão ser encaminhadas até a data limite de **30/09/2026, 17h00 (horário de Brasília)** [c_4e273c], item 6.3. Observações: - Esse prazo pode ser antecipado caso os recursos da Chamada sejam totalmente consumidos por projetos aprovados, hipótese em que a avaliação das propostas poderá ser interrompida (item 6.5) [c_4e273c]. - O prazo também poderá ser prorrogado pela Finep (item 6.4) [c_4e273c]."
Claude Sonnet 5,1,q04-tec,MIB R2 — Tecnologias Digitais,prazos,6.3,Configuração com busca adicional,answered,true,,true,true,true,true,true,11239,4630,"As propostas poderão ser encaminhadas até a data limite de **30/09/2026, 17h00 (horário de Brasília)** [c_4e273c]. Observações: - Esse prazo pode ser antecipado caso, nos termos do item 6.5, a aprovação de projetos consuma a totalidade dos recursos previstos na Chamada Pública, hipótese em que a avaliação das propostas poderá ser interrompida [c_4e273c]. - O prazo também poderá ser prorrogado pela Finep [c_4e273c]."
Claude Sonnet 5,1,q04-agr,Agricultura Familiar para ICTs 2026,prazos,15.1,Doc. inteiro,answered,true,,true,true,true,true,true,29020,5003,"O prazo final para envio da proposta na Plataforma de Apoio e Financiamento é **26/06/2026** [sec-d1-15.1], com horário limite às **17h00 (horário de Brasília)** [sec-d1-15.3]."
Claude Sonnet 5,1,q04-agr,Agricultura Familiar para ICTs 2026,prazos,15.1,RAG vetorial,answered,true,,true,true,true,true,true,4132,3354,"O término do prazo para envio da proposta na Plataforma de Apoio e Financiamento é **26/06/2026** [c_724d40], com horário limite de **17h00 (horário de Brasília)** [c_724d40]. Adicionalmente, vale observar: os dados de cadastro completos devem ser enviados com antecedência mínima de 5 (cinco) dias úteis do término do prazo para envio eletrônico da proposta, para que a possibilidade de envio da proposta fique assegurada [c_05193d]."
Claude Sonnet 5,1,q04-agr,Agricultura Familiar para ICTs 2026,prazos,15.1,Configuração híbrida,answered,true,,true,true,true,true,true,7392,2819,"A data limite para envio da proposta na Plataforma de Apoio e Financiamento é **26/06/2026** [c_724d40], com horário limite de envio às **17h00 (horário de Brasília)** [c_724d40]."
Claude Sonnet 5,1,q04-agr,Agricultura Familiar para ICTs 2026,prazos,15.1,Configuração com busca adicional,answered,true,,true,true,true,true,true,7565,2755,"A data limite para envio da proposta na Plataforma de Apoio e Financiamento é **26/06/2026** [c_724d40], com horário limite às **17h00 (horário de Brasília)** [c_724d40]."
Claude Sonnet 5,1,q05-reg,Subvenção Regional,prazos,10.1,Doc. inteiro,answered,true,,true,true,true,true,true,22098,2504,"O prazo de execução do projeto deverá ser de no máximo até 24 meses, prorrogável, justificadamente, a critério da Finep [sec-d2-10.1]."
Claude Sonnet 5,1,q05-reg,Subvenção Regional,prazos,10.1,RAG vetorial,answered,true,,true,true,true,true,true,9164,2515,"O prazo de execução do projeto deverá ser de no máximo até 24 meses, prorrogável, justificadamente, a critério da Finep (item 10.1) [c_c25645]."
Claude Sonnet 5,1,q05-reg,Subvenção Regional,prazos,10.1,Configuração híbrida,answered,true,,true,true,true,true,true,9324,3523,"O prazo de execução do projeto deverá ser de no máximo até 24 meses, prorrogável, justificadamente, a critério da Finep (item 10.1) [c_750e2e]."
Claude Sonnet 5,1,q05-reg,Subvenção Regional,prazos,10.1,Configuração com busca adicional,answered,true,,true,true,true,true,true,9498,2898,"O prazo de execução do projeto deverá ser de no máximo até 24 meses, prorrogável, justificadamente, a critério da Finep [c_750e2e] (item 10.1)."
Claude Sonnet 5,1,q05-tec,MIB R2 — Tecnologias Digitais,prazos,7,Doc. inteiro,answered,true,,true,true,true,true,true,25803,5041,"O prazo de execução do projeto deverá ser de até 36 (trinta e seis) meses, prorrogável, justificadamente, a critério da Finep [sec-d2-7]."
Claude Sonnet 5,1,q05-tec,MIB R2 — Tecnologias Digitais,prazos,7,RAG vetorial,answered,true,,true,true,true,true,true,9809,3155,"O prazo de execução do projeto deverá ser de até 36 (trinta e seis) meses, prorrogável, justificadamente, a critério da Finep [c_4acca1]. O Edital MIB R2 — Tecnologias Digitais remete a essa definição, indicando que o prazo de execução do projeto está definido no item 7 do Anexo 1 [c_40074c]."
Claude Sonnet 5,1,q05-tec,MIB R2 — Tecnologias Digitais,prazos,7,Configuração híbrida,answered,true,,true,true,true,true,true,9931,5097,"O prazo de execução do projeto deverá ser de até 36 (trinta e seis) meses, prorrogável, justificadamente, a critério da Finep [c_52f776] (item 7 do Anexo 1). Esse prazo também é referenciado no Edital principal, que remete ao Anexo 1 para essa definição [c_40074c], e o atendimento a esse limite máximo é um dos critérios avaliados na etapa de Habilitação [c_5e31c6]."
Claude Sonnet 5,1,q05-tec,MIB R2 — Tecnologias Digitais,prazos,7,Configuração com busca adicional,answered,true,,true,true,true,true,true,10106,4843,"O prazo de execução do projeto deverá ser de até 36 (trinta e seis) meses, prorrogável, justificadamente, a critério da Finep [c_52f776] (Anexo 1, item 7). O Edital MIB R2 remete a esse mesmo limite, ao estabelecer que ""o prazo de execução do projeto está definido no item 7 do Anexo 1"" [c_40074c] (item 5.1)."
Claude Sonnet 5,1,q05-agr,Agricultura Familiar para ICTs 2026,prazos,9.1,Doc. inteiro,answered,true,,true,true,true,true,true,29019,2498,"O prazo de execução da proposta deverá ser de até 36 (trinta e seis) meses, prorrogável, justificadamente, a critério da Finep [sec-d1-9.1]."
Claude Sonnet 5,1,q05-agr,Agricultura Familiar para ICTs 2026,prazos,9.1,RAG vetorial,answered,true,,true,true,true,true,true,3486,2744,"O prazo de execução da proposta deverá ser de até 36 (trinta e seis) meses, prorrogável, justificadamente, a critério da Finep (item 9.1) [c_a6c7db]."
Claude Sonnet 5,1,q05-agr,Agricultura Familiar para ICTs 2026,prazos,9.1,Configuração híbrida,answered,true,,true,true,true,true,true,7135,2687,"O prazo de execução da proposta deverá ser de até 36 (trinta e seis) meses, prorrogável, justificadamente, a critério da Finep (item 9.1) [c_dec3c5]."
Claude Sonnet 5,1,q05-agr,Agricultura Familiar para ICTs 2026,prazos,9.1,Configuração com busca adicional,answered,true,,true,true,true,true,true,7310,2613,"O prazo de execução da proposta deverá ser de até 36 (trinta e seis) meses, prorrogável, justificadamente, a critério da Finep (item 9.1) [c_dec3c5]."
Claude Sonnet 5,1,q06-reg,Subvenção Regional,prazos,13.2,Doc. inteiro,answered,true,,true,false,false,true,true,22117,15728,"O Edital prevê recurso em duas etapas do processo de seleção, além de uma hipótese de recurso na fase de contratação. A regra geral de prazo consta no item 13.2, e as datas específicas do cronograma foram alteradas pela Rerratificação (item 15), que prevalece sobre o cronograma original. **Regra geral de contagem** O prazo para interposição de recurso é de até 10 (dez) dias corridos, contados a partir da data da divulgação do resultado preliminar no sítio eletrônico da Finep, observado o cronograma do item 15 [sec-d2-13.2]. **1) Recurso da etapa de Habilitação** - Cronograma vigente (rerratificado): prazo final até 07/05/2026, às 18h00 (horário de Brasília) [sec-d1-15], contado a partir da divulgação do resultado preliminar da Habilitação em 27/04/2026 [sec-d1-15]. - Cronograma original (substituído): previa prazo final até 04/05/2026, contado da divulgação do resultado preliminar em 24/04/2026 [sec-d2-15]. **2) Recurso da etapa de Análise de Mérito** - Cronograma vigente (rerratificado): prazo final até 28/07/2026, às 18h00 (horário de Brasília) [sec-d1-15], contado a partir da divulgação do resultado preliminar da Análise de Mérito em 18/07/2026 [sec-d1-15]. - Cronograma original"
Claude Sonnet 5,1,q06-reg,Subvenção Regional,prazos,13.2,RAG vetorial,answered,true,,true,true,true,true,true,9034,15306,"**Regra geral (contagem do prazo):** o prazo para interposição de recurso é de até 10 (dez) dias corridos, contados a partir da data da divulgação do resultado preliminar no sítio eletrônico da Finep, observado o cronograma do item 15, apresentado na plataforma https://financiamento.finep.gov.br/ [c_4b1a1b]. **Etapa 1 – Habilitação:** - Segundo o cronograma vigente (rerratificação, que prevalece sobre o original): resultado preliminar divulgado em 27/04/2026 e prazo final para recurso em 07/05/2026 (até às 18h00 - horário de Brasília) [c_99e095]. - No cronograma original (alterado): resultado preliminar seria em 24/04/2026 e prazo final para recurso em 04/05/2026 (até às 18h00 - horário de Brasília) [c_7cd8e2]. **Etapa 2 – Análise de Mérito:** - Segundo o cronograma vigente (rerratificação): resultado preliminar divulgado em 18/07/2026 e prazo final para recurso em 28/07/2026 (até às 18h00 - horário de Brasília) [c_99e095]. - No cronograma original (alterado): resultado preliminar seria em 14/07/2026 e prazo final para recurso em 24/07/2026 (até às 18h00 - horário de Brasília) [c_7cd8e2]. **Forma de apresentação:** o recurso das etapas de Habilitação e Análise de Mérito deve ser ap"
Claude Sonnet 5,1,q06-reg,Subvenção Regional,prazos,13.2,Configuração híbrida,answered,true,,true,true,true,true,true,22293,15592,"**Regra geral (contagem do prazo):** O prazo para interposição de recurso é de até 10 (dez) dias corridos, contados a partir da data da divulgação do resultado preliminar no sítio eletrônico da Finep, observado o cronograma do item 15, aplicável tanto à Etapa 1 (Habilitação) quanto à Etapa 2 (Análise de Mérito) [c_4b1a1b]. **Datas específicas do cronograma (item 15) [c_8f3a19] [c_a7b857]:** O cronograma original do edital previa [c_8f3a19]: - Recurso da Habilitação: até 04/05/2026 (18h00, horário de Brasília), contado a partir da divulgação do resultado preliminar da Habilitação em 24/04/2026 [c_8f3a19]. - Recurso da Análise de Mérito: até 24/07/2026 (18h00, horário de Brasília), contado a partir da divulgação do resultado preliminar da Análise de Mérito em 14/07/2026 [c_8f3a19]. Porém, essas datas foram alteradas pelo Aviso de Rerratificação, que prevalece sobre o texto original [c_a7b857]. Segundo a versão vigente: - Recurso da Habilitação: até 07/05/2026 (18h00, horário de Brasília), a partir da divulgação do resultado preliminar da Habilitação em 27/04/2026 [c_a7b857]. - Recurso da Análise de Mérito: até 28/07/2026 (18h00, horário de Brasília), a partir da divulgação do resulta"
